ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,Q_TotalDuration,CONSENT Ê This study investigates language and perception. You will be asked to look at a picture...,"On the next screen, you will be shown a picture of a hand for a few seconds. Ê The gesture you wi...",OnIndex-Bottom_0008.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Bottom_0017.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Bottom_0026.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Bottom_0035.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Bottom_0044.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Bottom_0053.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Bottom_0062.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Bottom_0071.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Bottom_0080.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Middle_0008.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Middle_0017.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Middle_0026.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Middle_0035.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Middle_0044.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Middle_0053.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Middle_0062.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Middle_0071.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Middle_0080.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Top_0008.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Top_0017.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Top_0026.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Top_0035.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Top_0044.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Top_0053.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Top_0062.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Top_0071.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Top_0080.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Bottom_0008.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Bottom_0017.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Bottom_0026.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Bottom_0035.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Bottom_0044.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Bottom_0053.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Bottom_0062.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Bottom_0071.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Bottom_0080.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Middle_0008.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Middle_0017.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Middle_0026.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Middle_0035.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Middle_0044.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Middle_0053.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Middle_0062.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Middle_0071.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Middle_0080.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Top_0008.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Top_0017.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Top_0026.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Top_0035.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Top_0044.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Top_0053.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Top_0062.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Top_0071.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Top_0080.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,The gesture you just saw characterized an object. Ê What do you think the gesture was about?,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,"Do you have any questions, comments or ideas you want to share with respect to the gesture you ju...",What is 4 + 17? Please type in your answer:,What is your age?,What is your gender?,Are you left or right-handed?,What is your native language / your native languages? Your native language(s) is what you spoke a...,Thank you for participating in this study! Click the link below to retrieve a cody. Please copy a...,Display Order: Block Randomizer FL_3,Display Order: The gesture you just saw characterized an object. Ê What do you think the gesture was about?,LocationLatitude,LocationLongitude,LocationAccuracy
R_3HztQyPu7NlvwoV,Default Response Set,Anonymous,,,174.58.168.139,0,02/02/2017 04:27,02/02/2017 04:28,1,70,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><strong><span style=""font-size:16px;"">The shape of an object</span></strong></div> / ",1,2,3,4,no,21,35,female,left-handed,english,1,OnIndex-Top_0080,1|2,39.04949951,-94.40899658,-1
R_2fDuymlXss41Fue,Default Response Set,Anonymous,,,47.217.138.30,0,02/02/2017 04:47,02/02/2017 04:48,1,68,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><strong><span style=""font-size:16px;"">The shape of an object</span></strong></div> / ",1,2,3,4,,21,23,female,right-handed,English,1,OnPinkie-Top_0026,1|2,35.67379761,-95.30560303,-1
R_2fxt1MYB5gEL6xL,Default Response Set,Anonymous,,,73.178.168.46,0,02/02/2017 04:50,02/02/2017 04:51,1,62,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,,21,32,male,right-handed,English,1,OnIndex-Middle_0035,1|2,40.08039856,-74.45809937,-1
R_3DhypNXOLGeiuP0,Default Response Set,Anonymous,,,162.230.200.203,0,02/02/2017 05:04,02/02/2017 05:06,1,69,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,,21,35,female,right-handed,english,1,OnIndex-Bottom_0080,2|1,40.10090637,-83.01409912,-1
R_2wKPJ8cuWn3iMZd,Default Response Set,Anonymous,,,216.237.228.89,0,02/02/2017 05:11,02/02/2017 05:12,1,50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,n/a,21,31,female,right-handed,english,1,OnPinkie-Middle_0008,1|2,36.18240356,-79.80670166,-1
R_3oBg3vavXuGBLq5,Default Response Set,Anonymous,,,174.56.225.232,0,02/02/2017 05:17,02/02/2017 05:18,1,99,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,Nope! :),21,26,female,right-handed,English,1,OnPinkie-Middle_0053,2|1,33.34570313,-81.97219849,-1
R_2fd2BrhJmCaCGDP,Default Response Set,Anonymous,,,97.47.65.64,0,02/02/2017 07:13,02/02/2017 07:14,1,48,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,,21,26,male,right-handed,English,1,OnPinkie-Bottom_0062,2|1,37.75100708,-97.8219986,-1
R_8BLDjepDdNOpngt,Default Response Set,Anonymous,,,68.41.210.160,0,02/02/2017 07:15,02/02/2017 07:15,1,40,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><strong><span style=""font-size:16px;"">The shape of an object</span></strong></div> / ",1,2,3,4,,21,26,male,left-handed,english,1,OnPinkie-Bottom_0053,2|1,43.06370544,-83.62359619,-1
R_1dGncXYC1CeL6XT,Default Response Set,Anonymous,,,66.75.23.122,0,02/02/2017 07:15,02/02/2017 07:17,1,83,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><strong><span style=""font-size:16px;"">The shape of an object</span></strong></div> / ",1,2,3,4,no,21,33,male,right-handed,English,1,OnIndex-Top_0026,2|1,34.97009277,-116.9929047,-1
R_1hL0wPrlFJ4ONTD,Default Response Set,Anonymous,,,145.102.49.82,0,02/02/2017 07:16,02/02/2017 07:18,1,95,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,it seemed to indicate a small object,21,43,male,right-handed,English,1,OnPinkie-Middle_0080,2|1,52.17630005,4.528198242,-1
R_20Svg34HRgysiue,Default Response Set,Anonymous,,,24.160.84.195,0,02/02/2017 07:20,02/02/2017 07:21,1,41,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,none,21,43,male,right-handed,english,1,OnPinkie-Bottom_0080,1|2,28.24440002,-82.69329834,-1
R_27BbFThMK0ikEPb,Default Response Set,Anonymous,,,165.91.186.63,0,02/02/2017 07:18,02/02/2017 07:22,1,230,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><strong><span style=""font-size:16px;"">The shape of an object</span></strong></div> / ",1,2,3,4,,21,27,female,left-handed,English,1,OnIndex-Top_0071,2|1,30.56700134,-96.28369904,-1
R_1NnAU867BeePqwW,Default Response Set,Anonymous,,,50.149.130.158,0,02/02/2017 07:22,02/02/2017 07:23,1,74,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,I do not. ,21,31,female,right-handed,English,1,OnIndex-Top_0017,1|2,37.00239563,-82.57720184,-1
R_3GiB4gwpZbqBkmu,Default Response Set,Anonymous,,,74.129.27.1,0,02/02/2017 07:21,02/02/2017 07:25,1,263,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,,21,35,female,left-handed,English,1,OnPinkie-Top_0053,1|2,36.64419556,-83.65550232,-1
R_xfGnRzCA1ADqiUp,Default Response Set,Anonymous,,,173.91.112.47,0,02/02/2017 07:25,02/02/2017 07:26,1,88,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><strong><span style=""font-size:16px;"">The shape of an object</span></strong></div> / ",1,2,3,4,,21,55,male,left-handed,English,1,OnIndex-Top_0080,1|2,41.44520569,-81.69960022,-1
R_2VkFfnQVR2B8rFr,Default Response Set,Anonymous,,,104.219.198.192,0,02/02/2017 07:25,02/02/2017 07:26,1,72,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><strong><span style=""font-size:16px;"">The shape of an object</span></strong></div> / ",1,2,3,4,I think it was a coffee cup,21,45,male,right-handed,english,1,OnIndex-Middle_0071,2|1,47.24319458,-93.51190186,-1
R_1mzxvC3rMv1l7UE,Default Response Set,Anonymous,,,72.160.129.63,0,02/02/2017 07:25,02/02/2017 07:27,1,118,1,1,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,no,21,59,female,right-handed,English,1,OnIndex-Bottom_0026,2|1,38.83039856,-86.99849701,-1
R_3HCjJqIZrG2NHxm,Default Response Set,Anonymous,,,76.23.46.29,0,02/02/2017 07:27,02/02/2017 07:28,1,65,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><strong><span style=""font-size:16px;"">The shape of an object</span></strong></div> / ",1,2,3,4,,21,31,female,right-handed,English,1,OnIndex-Bottom_0053,1|2,40.65829468,-111.9231033,-1
R_12xpaxED8JmtD4x,Default Response Set,Anonymous,,,98.226.112.123,0,02/02/2017 07:31,02/02/2017 07:32,1,89,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,Nope.,21,27,male,right-handed,English,1,OnPinkie-Bottom_0044,2|1,40.11250305,-88.24259949,-1
R_2ZIVbyuC0kWUE9x,Default Response Set,Anonymous,,,172.89.214.110,0,02/02/2017 07:49,02/02/2017 07:51,1,98,1,1,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,no,21,37,female,right-handed,English,1,OnIndex-Bottom_0044,1|2,33.65179443,-117.1822968,-1
R_3p5fjGD2pYLy7J8,Default Response Set,Anonymous,,,147.188.30.192,0,31/01/2017 10:11,31/01/2017 10:11,0,38,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,,,23,male,left-handed,german,,OnIndex-Top_0026,1|2,,,-1
R_211h65AnD20pfSy,Default Response Set,Anonymous,,,208.108.81.45,0,31/01/2017 10:30,31/01/2017 10:30,0,19,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,OnPinkie-Top_0071,2|1,,,-1
R_2Rb0cZH3UcPv9cb,Default Response Set,Anonymous,,,63.151.141.158,0,31/01/2017 10:31,31/01/2017 10:32,0,84,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,It looked like a gesture representing the size/height of something.,21,35,male,right-handed,English,,OnPinkie-Bottom_0062,1|2,,,-1
R_2cqs9T7gspQRxc0,Default Response Set,Anonymous,,,100.0.38.99,0,31/01/2017 10:35,31/01/2017 10:36,0,94,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,They were showing how many inches something was. ,21,52,female,right-handed,English,,OnPinkie-Middle_0017,1|2,,,-1
